"postcode","postcode_space","postcode.area","Average.download.speed..Mbit.s.","Maximum.download.speed..Mbit.s.","Minimum.download.speed..Mbit.s.","Average.upload.speed..Mbit.s.","Maximum.upload.speed..Mbit.s.","Minimum.upload.speed..Mbit.s.","Average.data.usage..GB.","All.Premises","All.Matched.Premises","lsoa_area","county"
"BS110ND","BS11 0ND","BS",4.53903038348355,5.30330490805908,1.19392246847243,2.10413415427021,3.04452243772342,0.587786664902119,5.38449506278909,3.04452243772342,3.04452243772342,"Bristol 003C","Bristol, City of"
"BS110NE","BS11 0NE","BS",4.0876555740713,5.30330490805908,1.62924053973028,2.11625551480255,3.04452243772342,0.53062825106217,5.04985600724954,3.49650756146648,3.49650756146648,"Bristol 003C","Bristol, City of"
"BS110NF","BS11 0NF","BS",4.63569939102291,5.30330490805908,1.30833281965018,2.2082744135228,3.03974915897077,0.587786664902119,5.74620319054015,2.99573227355399,2.99573227355399,"Bristol 003E","Bristol, City of"
"BS110NG","BS11 0NG","BS",3.8416005411316,5.30330490805908,1.75785791755237,1.80828877117927,2.56494935746154,0.470003629245736,6.07304453410041,2.63905732961526,2.63905732961526,"Bristol 003E","Bristol, City of"
"BS110NH","BS11 0NH","BS",4.04655389838575,4.61512051684126,1.96009478404727,2.01490302054226,2.92852352386054,0.641853886172395,5.47227067367148,2.99573227355399,2.99573227355399,"Bristol 003C","Bristol, City of"
"BS110NJ","BS11 0NJ","BS",3.89792408104864,5.30330490805908,1.56861591791385,1.98787434815435,2.56494935746154,0.587786664902119,5.23644196282995,2.83321334405622,2.83321334405622,"Bristol 003E","Bristol, City of"
"BS110NL","BS11 0NL","BS",4.46820433091493,5.30330490805908,1.66770682055808,2.2512917986065,3.04452243772342,0.53062825106217,6.24027584517077,3.13549421592915,3.13549421592915,"Bristol 003E","Bristol, City of"
"BS110NN","BS11 0NN","BS",4.68490515400694,5.30330490805908,1.62924053973028,2.21920348405499,2.56494935746154,0.693147180559945,5.11799381241676,2.63905732961526,2.63905732961526,"Bristol 003E","Bristol, City of"
"BS110NP","BS11 0NP","BS",4.40305400186596,5.30330490805908,1.80828877117927,1.96009478404727,2.56494935746154,0.336472236621213,6.10702288774225,2.77258872223978,2.77258872223978,"Bristol 003C","Bristol, City of"
"BS110NQ","BS11 0NQ","BS",3.91800507710569,5.30330490805908,1.6094379124341,1.93152141160321,2.56494935746154,0.53062825106217,5.04985600724954,2.56494935746154,2.56494935746154,"Bristol 003C","Bristol, City of"
"BS110NR","BS11 0NR","BS",3.87949981372259,4.61512051684126,1.50407739677627,2.21920348405499,3.04452243772342,0.53062825106217,5.74620319054015,3.04452243772342,3.04452243772342,"Bristol 003C","Bristol, City of"
"BS110NS","BS11 0NS","BS",4.15103990589865,4.61512051684126,2.02814824729229,2.01490302054226,3.04452243772342,0.587786664902119,4.71849887129509,3.04452243772342,3.04452243772342,"Bristol 003C","Bristol, City of"
"BS110NU","BS11 0NU","BS",2.47653840011748,4.36054760299676,1.3609765531356,1.22377543162212,3.04452243772342,0.336472236621213,6.31173480915291,2.39789527279837,2.39789527279837,"Bristol 003C","Bristol, City of"
